k,energy,band_localization,special_points
1.094,-47.2575,2.06333E-06,
1.1024,-47.2575,1.98453E-06,
1.1107,-47.2575,1.90972E-06,
1.119,-47.2575,1.83722E-06,
1.1274,-47.2575,1.76962E-06,
1.1357,-47.2575,1.70502E-06,
1.144,-47.2575,1.64512E-06,
1.1524,-47.2575,1.58912E-06,
1.1607,-47.2575,1.53662E-06,
1.169,-47.2575,1.48922E-06,
1.1774,-47.2575,1.44552E-06,
1.1857,-47.2575,1.40642E-06,
1.194,-47.2575,1.37142E-06,
1.2024,-47.2575,1.34072E-06,
1.2107,-47.2575,1.31432E-06,
1.219,-47.2575,1.29282E-06,
1.2274,-47.2575,1.27482E-06,
1.2357,-47.2575,1.26172E-06,
1.244,-47.2575,1.25152E-06,
1.2524,-47.2575,1.24652E-06,
1.2607,-47.2575,1.24522E-06,
1.269,-47.2575,1.24802E-06,
1.2774,-47.2575,1.25482E-06,
1.2857,-47.2575,1.26482E-06,
1.294,-47.2575,1.27822E-06,
1.3024,-47.2575,1.29582E-06,
1.3107,-47.2575,1.31602E-06,
1.319,-47.2575,1.34082E-06,
1.3274,-47.2575,1.36782E-06,
1.3357,-47.2585,1.39802E-06,
1.344,-47.2585,1.43102E-06,
1.3524,-47.2585,1.46732E-06,
1.3607,-47.2585,1.50572E-06,
1.369,-47.2585,1.54672E-06,
1.3774,-47.2585,1.59042E-06,
1.3857,-47.2585,1.63582E-06,
1.394,-47.2585,1.68362E-06,
1.4024,-47.2585,1.73352E-06,
1.4107,-47.2585,1.78472E-06,
1.419,-47.2585,1.83802E-06,
1.4274,-47.2585,1.89343E-06,
1.4357,-47.2585,1.95053E-06,
1.444,-47.2585,2.00913E-06,
1.4524,-47.2585,2.06883E-06,
1.4607,-47.2585,2.13103E-06,
1.469,-47.2585,2.19413E-06,
1.4774,-47.2585,2.25873E-06,
1.4857,-47.2585,2.32483E-06,
1.494,-47.2585,2.39243E-06,
1.5024,-47.2585,2.46233E-06,
1.5107,-47.2585,2.53273E-06,
1.519,-47.2585,2.60544E-06,
1.5274,-47.2585,2.67944E-06,
1.5357,-47.2585,2.75514E-06,
1.544,-47.2585,2.83214E-06,
1.5524,-47.2585,2.91114E-06,
1.5607,-47.2585,2.99144E-06,
1.569,-47.2585,3.07344E-06,
1.5774,-47.2585,3.15694E-06,
,,,
,,,
0,-37.3555,0.999983,
0.0082,-37.3555,0.999983,
0.0165,-37.3555,0.999982,
0.0247,-37.3555,0.999982,
0.033,-37.3555,0.999982,
0.0412,-37.3565,0.999982,
0.0495,-37.3565,0.999982,
0.0577,-37.3575,0.999982,
0.066,-37.3575,0.999982,
0.0742,-37.3585,0.999982,
0.0825,-37.3595,0.999982,
0.0907,-37.3605,0.999983,
0.099,-37.3615,0.999983,
0.1072,-37.3615,0.999983,
0.1155,-37.3635,0.999983,
0.1237,-37.3645,0.999984,
0.132,-37.3655,0.999984,
0.1402,-37.3665,0.999985,
0.1485,-37.3675,0.999985,
0.1567,-37.3695,0.999985,
0.165,-37.3705,0.999986,
0.1732,-37.3725,0.999986,
0.1815,-37.3735,0.999987,
0.1897,-37.3755,0.999987,
0.1979,-37.3765,0.999988,
0.2062,-37.3785,0.999988,
0.2144,-37.3805,0.999988,
0.2227,-37.3815,0.999989,
0.2309,-37.3835,0.999989,
0.2392,-37.3855,0.99999,
0.2474,-37.3875,0.99999,
0.2557,-37.3895,0.99999,
0.2639,-37.3915,0.999991,
0.2722,-37.3935,0.999991,
0.2804,-37.3945,0.999992,
0.2887,-37.3965,0.999992,
0.2969,-37.3985,0.999992,
0.3052,-37.4005,0.999993,
0.3134,-37.4025,0.999993,
0.3217,-37.4045,0.999993,
0.3299,-37.4065,0.999993,
0.3382,-37.4085,0.999994,
0.3464,-37.4105,0.999994,
0.3547,-37.4125,0.999994,
0.3629,-37.4135,0.999995,
0.3712,-37.4155,0.999995,
0.3794,-37.4175,0.999995,
0.3877,-37.4195,0.999995,
0.3959,-37.4205,0.999995,
0.4041,-37.4225,0.999996,
0.4124,-37.4245,0.999996,
0.4206,-37.4255,0.999996,
0.4289,-37.4275,0.999996,
0.4371,-37.4285,0.999996,
0.4454,-37.4305,0.999996,
0.4536,-37.4315,0.999996,
0.4619,-37.4325,0.999997,
0.4701,-37.4335,0.999997,
0.4784,-37.4345,0.999997,
0.4866,-37.4355,0.999997,
0.4949,-37.4365,0.999997,
0.5031,-37.4375,0.999997,
0.5114,-37.4385,0.999997,
0.5196,-37.4395,0.999997,
0.5279,-37.4395,0.999997,
0.5361,-37.4405,0.999997,
0.5444,-37.4405,0.999997,
0.5526,-37.4405,0.999997,
0.5609,-37.4415,0.999997,
0.5691,-37.4415,0.999997,
0.5774,-37.4415,0.999997,
0.5857,-37.4415,0.999997,
0.594,-37.4425,0.999997,
0.6024,-37.4425,0.999997,
0.6107,-37.4425,0.999997,
0.619,-37.4435,0.999996,
0.6274,-37.4435,0.999996,
0.6357,-37.4445,0.999996,
0.644,-37.4445,0.999996,
0.6524,-37.4455,0.999996,
0.6607,-37.4465,0.999996,
0.669,-37.4465,0.999996,
0.6774,-37.4475,0.999996,
0.6857,-37.4475,0.999996,
0.694,-37.4485,0.999996,
0.7024,-37.4485,0.999996,
0.7107,-37.4495,0.999996,
0.719,-37.4505,0.999996,
0.7274,-37.4505,0.999996,
0.7357,-37.4515,0.999997,
0.744,-37.4515,0.999997,
0.7524,-37.4525,0.999997,
0.7607,-37.4535,0.999997,
0.769,-37.4535,0.999997,
0.7774,-37.4545,0.999997,
0.7857,-37.4545,0.999997,
0.794,-37.4555,0.999997,
0.8024,-37.4555,0.999997,
0.8107,-37.4565,0.999997,
0.819,-37.4565,0.999997,
0.8274,-37.4575,0.999997,
0.8357,-37.4575,0.999997,
0.844,-37.4575,0.999997,
0.8524,-37.4585,0.999998,
0.8607,-37.4585,0.999998,
0.869,-37.4585,0.999998,
0.8774,-37.4585,0.999998,
0.8857,-37.4595,0.999998,
0.894,-37.4595,0.999998,
0.9024,-37.4595,0.999998,
0.9107,-37.4595,0.999998,
0.919,-37.4595,0.999998,
0.9274,-37.4595,0.999998,
0.9357,-37.4595,0.999998,
0.944,-37.4585,0.999998,
0.9524,-37.4585,0.999998,
0.9607,-37.4585,0.999998,
0.969,-37.4575,0.999997,
0.9774,-37.4575,0.999997,
0.9857,-37.4565,0.999997,
0.994,-37.4565,0.999997,
1.0024,-37.4555,0.999997,
1.0107,-37.4545,0.999997,
1.019,-37.4545,0.999997,
1.0274,-37.4535,0.999997,
1.0357,-37.4525,0.999997,
1.044,-37.4515,0.999996,
1.0524,-37.4505,0.999996,
1.0607,-37.4495,0.999996,
1.069,-37.4485,0.999996,
1.0774,-37.4465,0.999996,
1.0857,-37.4455,0.999996,
1.094,-37.4445,0.999996,
1.1024,-37.4425,0.999995,
1.1107,-37.4415,0.999995,
1.119,-37.4395,0.999995,
1.1274,-37.4375,0.999995,
1.1357,-37.4365,0.999995,
1.144,-37.4345,0.999995,
1.1524,-37.4325,0.999995,
1.1607,-37.4305,0.999995,
1.169,-37.4285,0.999995,
1.1774,-37.4265,0.999994,
1.1857,-37.4245,0.999994,
1.194,-37.4225,0.999994,
1.2024,-37.4205,0.999994,
1.2107,-37.4185,0.999994,
1.219,-37.4165,0.999994,
1.2274,-37.4145,0.999994,
1.2357,-37.4125,0.999994,
1.244,-37.4105,0.999994,
1.2524,-37.4085,0.999994,
1.2607,-37.4065,0.999994,
1.269,-37.4035,0.999994,
1.2774,-37.4015,0.999994,
1.2857,-37.3995,0.999993,
1.294,-37.3975,0.999993,
1.3024,-37.3955,0.999993,
1.3107,-37.3935,0.999993,
1.319,-37.3915,0.999993,
1.3274,-37.3895,0.999993,
1.3357,-37.3875,0.999992,
1.344,-37.3855,0.999992,
1.3524,-37.3835,0.999992,
1.3607,-37.3815,0.999991,
1.369,-37.3795,0.999991,
1.3774,-37.3775,0.999991,
1.3857,-37.3765,0.99999,
1.394,-37.3745,0.99999,
1.4024,-37.3725,0.999989,
1.4107,-37.3715,0.999989,
1.419,-37.3695,0.999988,
1.4274,-37.3685,0.999988,
1.4357,-37.3665,0.999987,
1.444,-37.3655,0.999986,
1.4524,-37.3645,0.999986,
1.4607,-37.3635,0.999985,
1.469,-37.3625,0.999985,
1.4774,-37.3615,0.999984,
1.4857,-37.3605,0.999984,
1.494,-37.3595,0.999983,
1.5024,-37.3585,0.999983,
1.5107,-37.3575,0.999982,
1.519,-37.3575,0.999982,
1.5274,-37.3565,0.999982,
1.5357,-37.3565,0.999982,
1.544,-37.3555,0.999982,
1.5524,-37.3555,0.999982,
1.5607,-37.3555,0.999982,
1.569,-37.3555,0.999983,
1.5774,-37.3555,0.999983,
,,,
,,,
0,-37.3555,0.999983,
0.0082,-37.3555,0.999983,
0.0165,-37.3555,0.999984,
0.0247,-37.3555,0.999984,
0.033,-37.3555,0.999985,
0.0412,-37.3565,0.999985,
0.0495,-37.3565,0.999986,
0.0577,-37.3575,0.999986,
0.066,-37.3575,0.999987,
0.0742,-37.3585,0.999987,
0.0825,-37.3595,0.999988,
0.0907,-37.3595,0.999989,
0.099,-37.3605,0.999989,
0.1072,-37.3615,0.99999,
0.1155,-37.3625,0.999991,
0.1237,-37.3635,0.999991,
0.132,-37.3655,0.999992,
0.1402,-37.3665,0.999993,
0.1485,-37.3675,0.999993,
0.1567,-37.3685,0.999994,
0.165,-37.3705,0.999994,
0.1732,-37.3715,0.999995,
0.1815,-37.3735,0.999995,
0.1897,-37.3745,0.999996,
0.1979,-37.3765,0.999996,
0.2062,-37.3785,0.999997,
0.2144,-37.3795,0.999997,
0.2227,-37.3815,0.999997,
0.2309,-37.3835,0.999998,
0.2392,-37.3855,0.999998,
0.2474,-37.3875,0.999998,
0.2557,-37.3885,0.999998,
0.2639,-37.3905,0.999998,
0.2722,-37.3925,0.999998,
0.2804,-37.3945,0.999998,
0.2887,-37.3965,0.999998,
0.2969,-37.3985,0.999998,
0.3052,-37.4005,0.999998,
0.3134,-37.4025,0.999998,
0.3217,-37.4045,0.999998,
0.3299,-37.4065,0.999998,
0.3382,-37.4085,0.999998,
0.3464,-37.4095,0.999998,
0.3547,-37.4115,0.999998,
0.3629,-37.4135,0.999998,
0.3712,-37.4155,0.999997,
0.3794,-37.4175,0.999997,
0.3877,-37.4195,0.999997,
0.3959,-37.4205,0.999997,
0.4041,-37.4225,0.999997,
0.4124,-37.4235,0.999997,
0.4206,-37.4255,0.999997,
0.4289,-37.4275,0.999997,
0.4371,-37.4285,0.999997,
0.4454,-37.4295,0.999997,
0.4536,-37.4315,0.999996,
0.4619,-37.4325,0.999996,
0.4701,-37.4335,0.999996,
0.4784,-37.4345,0.999996,
0.4866,-37.4355,0.999996,
0.4949,-37.4365,0.999996,
0.5031,-37.4375,0.999996,
0.5114,-37.4385,0.999996,
0.5196,-37.4385,0.999997,
0.5279,-37.4395,0.999997,
0.5361,-37.4405,0.999997,
0.5444,-37.4405,0.999997,
0.5526,-37.4405,0.999997,
0.5609,-37.4415,0.999997,
0.5691,-37.4415,0.999997,
0.5774,-37.4415,0.999997,
0.5857,-37.4405,0.999997,
0.594,-37.4405,0.999997,
0.6024,-37.4405,0.999997,
0.6107,-37.4395,0.999997,
0.619,-37.4395,0.999997,
0.6274,-37.4395,0.999997,
0.6357,-37.4395,0.999998,
0.644,-37.4385,0.999998,
0.6524,-37.4385,0.999998,
0.6607,-37.4385,0.999998,
0.669,-37.4385,0.999998,
0.6774,-37.4385,0.999998,
0.6857,-37.4385,0.999998,
0.694,-37.4385,0.999998,
0.7024,-37.4375,0.999998,
0.7107,-37.4375,0.999999,
0.719,-37.4375,0.999999,
0.7274,-37.4375,0.999999,
0.7357,-37.4375,0.999999,
0.744,-37.4375,0.999999,
0.7524,-37.4385,0.999999,
0.7607,-37.4385,0.999999,
0.769,-37.4385,0.999999,
0.7774,-37.4385,0.999999,
0.7857,-37.4385,0.999999,
0.794,-37.4385,0.999999,
0.8024,-37.4385,0.999999,
0.8107,-37.4385,0.999999,
0.819,-37.4385,0.999999,
0.8274,-37.4385,0.999999,
0.8357,-37.4395,0.999999,
0.844,-37.4395,0.999999,
0.8524,-37.4395,0.999999,
0.8607,-37.4395,0.999999,
0.869,-37.4395,0.999999,
0.8774,-37.4395,0.999999,
0.8857,-37.4395,0.999999,
0.894,-37.4395,0.999999,
0.9024,-37.4395,0.999999,
0.9107,-37.4395,0.999999,
0.919,-37.4395,0.999999,
0.9274,-37.4395,0.999999,
0.9357,-37.4395,0.999999,
0.944,-37.4395,0.999999,
0.9524,-37.4395,0.999999,
0.9607,-37.4395,0.999999,
0.969,-37.4395,0.999999,
0.9774,-37.4385,0.999999,
0.9857,-37.4385,0.999999,
0.994,-37.4385,0.999999,
1.0024,-37.4375,0.999999,
1.0107,-37.4375,0.999999,
1.019,-37.4365,0.999999,
1.0274,-37.4365,0.999999,
1.0357,-37.4355,0.999999,
1.044,-37.4355,0.999999,
1.0524,-37.4345,0.999999,
1.0607,-37.4335,0.999999,
1.069,-37.4325,0.999999,
1.0774,-37.4315,0.999999,
1.0857,-37.4305,0.999999,
1.094,-37.4295,0.999999,
1.1024,-37.4285,0.999999,
1.1107,-37.4275,0.999999,
1.119,-37.4265,0.999999,
1.1274,-37.4255,0.999999,
1.1357,-37.4245,0.999999,
1.144,-37.4225,0.999999,
1.1524,-37.4215,0.999999,
1.1607,-37.4205,0.999999,
1.169,-37.4185,0.999999,
1.1774,-37.4175,0.999999,
1.1857,-37.4155,0.999999,
1.194,-37.4145,0.999999,
1.2024,-37.4125,0.999999,
1.2107,-37.4105,0.999999,
1.219,-37.4095,0.999999,
1.2274,-37.4075,0.999999,
1.2357,-37.4055,0.999999,
1.244,-37.4045,0.999998,
1.2524,-37.4025,0.999998,
1.2607,-37.4005,0.999998,
1.269,-37.3985,0.999998,
1.2774,-37.3965,0.999998,
1.2857,-37.3955,0.999997,
1.294,-37.3935,0.999997,
1.3024,-37.3915,0.999997,
1.3107,-37.3895,0.999997,
1.319,-37.3885,0.999996,
1.3274,-37.3865,0.999996,
1.3357,-37.3845,0.999996,
1.344,-37.3825,0.999995,
1.3524,-37.3815,0.999995,
1.3607,-37.3795,0.999994,
1.369,-37.3775,0.999994,
1.3774,-37.3765,0.999994,
1.3857,-37.3745,0.999993,
1.394,-37.3735,0.999993,
1.4024,-37.3715,0.999992,
1.4107,-37.3705,0.999992,
1.419,-37.3685,0.999991,
1.4274,-37.3675,0.999991,
1.4357,-37.3665,0.99999,
1.444,-37.3655,0.99999,
1.4524,-37.3635,0.99999,
1.4607,-37.3625,0.999989,
1.469,-37.3615,0.999989,
1.4774,-37.3605,0.999988,
1.4857,-37.3605,0.999988,
1.494,-37.3595,0.999987,
1.5024,-37.3585,0.999987,
1.5107,-37.3575,0.999987,
1.519,-37.3575,0.999986,
1.5274,-37.3565,0.999986,
1.5357,-37.3565,0.999985,
1.544,-37.3555,0.999985,
1.5524,-37.3555,0.999984,
1.5607,-37.3555,0.999984,
1.569,-37.3555,0.999983,
1.5774,-37.3555,0.999983,
,,,
,,,
0,-36.7795,1.3274E-05,
0.0082,-36.7795,1.29677E-05,
0.0165,-36.7795,1.26198E-05,
0.0247,-36.7795,1.22319E-05,
0.033,-36.7805,1.18085E-05,
0.0412,-36.7805,1.13517E-05,
0.0495,-36.7805,1.08655E-05,
0.0577,-36.7815,1.03535E-05,
0.066,-36.7815,9.82159E-06,
0.0742,-36.7825,9.27256E-06,
0.0825,-36.7835,8.71202E-06,
0.0907,-36.7845,8.14489E-06,
0.099,-36.7855,7.57476E-06,
0.1072,-36.7865,7.00742E-06,
0.1155,-36.7875,6.44739E-06,
0.1237,-36.7885,5.89886E-06,
0.132,-36.7895,5.36542E-06,
0.1402,-36.7905,4.85199E-06,
0.1485,-36.7915,4.36116E-06,
0.1567,-36.7935,3.89634E-06,
0.165,-36.7945,3.46121E-06,
0.1732,-36.7965,3.05709E-06,
0.1815,-36.7975,2.68716E-06,
0.1897,-36.7995,2.35154E-06,
0.1979,-36.8005,2.05253E-06,
0.2062,-36.8025,1.79061E-06,
0.2144,-36.8045,1.5669E-06,
0.2227,-36.8055,1.38019E-06,
0.2309,-36.8075,1.23118E-06,
0.2392,-36.8095,1.11777E-06,
0.2474,-36.8115,1.04027E-06,
0.2557,-36.8135,9.96163E-07,
0.2639,-36.8155,9.84463E-07,
0.2722,-36.8175,1.00286E-06,
0.2804,-36.8185,1.05007E-06,
0.2887,-36.8205,1.12257E-06,
0.2969,-36.8225,1.21838E-06,
0.3052,-36.8245,1.33529E-06,
0.3134,-36.8265,1.4694E-06,
0.3217,-36.8285,1.61891E-06,
0.3299,-36.8305,1.78002E-06,
0.3382,-36.8325,1.95093E-06,
0.3464,-36.8345,2.12784E-06,
0.3547,-36.8365,2.30876E-06,
0.3629,-36.8385,2.48997E-06,
0.3712,-36.8395,2.67038E-06,
0.3794,-36.8415,2.8468E-06,
0.3877,-36.8435,3.01641E-06,
0.3959,-36.8455,3.17772E-06,
0.4041,-36.8465,3.32903E-06,
0.4124,-36.8485,3.46825E-06,
0.4206,-36.8495,3.59426E-06,
0.4289,-36.8515,3.70607E-06,
0.4371,-36.8525,3.80327E-06,
0.4454,-36.8545,3.88338E-06,
0.4536,-36.8555,3.94869E-06,
0.4619,-36.8565,3.99679E-06,
0.4701,-36.8575,4.0304E-06,
0.4784,-36.8585,4.0485E-06,
0.4866,-36.8595,4.0515E-06,
0.4949,-36.8605,4.0407E-06,
0.5031,-36.8615,4.0171E-06,
0.5114,-36.8625,3.9822E-06,
0.5196,-36.8635,3.9366E-06,
0.5279,-36.8635,3.882E-06,
0.5361,-36.8645,3.81969E-06,
0.5444,-36.8645,3.75119E-06,
0.5526,-36.8645,3.67729E-06,
0.5609,-36.8655,3.59858E-06,
0.5691,-36.8655,3.51878E-06,
0.5774,-36.8655,3.43717E-06,
0.5857,-36.8655,3.50857E-06,
0.594,-36.8665,3.57268E-06,
0.6024,-36.8665,3.62728E-06,
0.6107,-36.8675,3.67298E-06,
0.619,-36.8675,3.70898E-06,
0.6274,-36.8685,3.73618E-06,
0.6357,-36.8685,3.75418E-06,
0.644,-36.8695,3.76247E-06,
0.6524,-36.8695,3.76147E-06,
0.6607,-36.8705,3.75197E-06,
0.669,-36.8705,3.73337E-06,
0.6774,-36.8715,3.70626E-06,
0.6857,-36.8715,3.67186E-06,
0.694,-36.8725,3.62975E-06,
0.7024,-36.8735,3.58185E-06,
0.7107,-36.8735,3.52684E-06,
0.719,-36.8745,3.46713E-06,
0.7274,-36.8745,3.40273E-06,
0.7357,-36.8755,3.33402E-06,
0.744,-36.8765,3.26282E-06,
0.7524,-36.8765,3.18831E-06,
0.7607,-36.8775,3.1127E-06,
0.769,-36.8775,3.036E-06,
0.7774,-36.8785,2.95889E-06,
0.7857,-36.8785,2.88218E-06,
0.794,-36.8795,2.80628E-06,
0.8024,-36.8795,2.73217E-06,
0.8107,-36.8805,2.66127E-06,
0.819,-36.8805,2.59266E-06,
0.8274,-36.8815,2.52726E-06,
0.8357,-36.8815,2.46665E-06,
0.844,-36.8815,2.41085E-06,
0.8524,-36.8825,2.35935E-06,
0.8607,-36.8825,2.31384E-06,
0.869,-36.8825,2.27434E-06,
0.8774,-36.8835,2.24084E-06,
0.8857,-36.8835,2.21504E-06,
0.894,-36.8835,2.19594E-06,
0.9024,-36.8835,2.18453E-06,
0.9107,-36.8835,2.18053E-06,
0.919,-36.8835,2.18433E-06,
0.9274,-36.8835,2.19634E-06,
0.9357,-36.8835,2.21654E-06,
0.944,-36.8825,2.24484E-06,
0.9524,-36.8825,2.28204E-06,
0.9607,-36.8825,2.32674E-06,
0.969,-36.8825,2.37935E-06,
0.9774,-36.8815,2.44025E-06,
0.9857,-36.8815,2.50916E-06,
0.994,-36.8805,2.58376E-06,
1.0024,-36.8795,2.66627E-06,
1.0107,-36.8795,2.75557E-06,
1.019,-36.8785,2.84948E-06,
1.0274,-36.8775,2.94899E-06,
1.0357,-36.8765,3.05259E-06,
1.044,-36.8755,3.1591E-06,
1.0524,-36.8745,3.26831E-06,
1.0607,-36.8735,3.37952E-06,
1.069,-36.8725,3.49032E-06,
1.0774,-36.8705,3.60033E-06,
1.0857,-36.8695,3.70914E-06,
1.094,-36.8685,3.81425E-06,
1.1024,-36.8665,3.91566E-06,
1.1107,-36.8655,4.01196E-06,
1.119,-36.8635,4.10237E-06,
1.1274,-36.8615,4.18548E-06,
1.1357,-36.8605,4.26128E-06,
1.144,-36.8585,4.32879E-06,
1.1524,-36.8565,4.38739E-06,
1.1607,-36.8545,4.4372E-06,
1.169,-36.8525,4.4786E-06,
1.1774,-36.8515,4.5111E-06,
1.1857,-36.8495,4.53581E-06,
1.194,-36.8475,4.55231E-06,
1.2024,-36.8445,4.56261E-06,
1.2107,-36.8425,4.56721E-06,
1.219,-36.8405,4.56721E-06,
1.2274,-36.8385,4.56421E-06,
1.2357,-36.8365,4.56001E-06,
1.244,-36.8345,4.55551E-06,
1.2524,-36.8325,4.55441E-06,
1.2607,-36.8305,4.55681E-06,
1.269,-36.8285,4.56491E-06,
1.2774,-36.8255,4.58141E-06,
1.2857,-36.8235,4.60691E-06,
1.294,-36.8215,4.64491E-06,
1.3024,-36.8195,4.69621E-06,
1.3107,-36.8175,4.76212E-06,
1.319,-36.8155,4.84592E-06,
1.3274,-36.8135,4.94733E-06,
1.3357,-36.8115,5.06633E-06,
1.344,-36.8095,5.20634E-06,
1.3524,-36.8075,5.36625E-06,
1.3607,-36.8055,5.54666E-06,
1.369,-36.8035,5.74757E-06,
1.3774,-36.8025,5.96789E-06,
1.3857,-36.8005,6.2077E-06,
1.394,-36.7985,6.46541E-06,
1.4024,-36.7965,6.73883E-06,
1.4107,-36.7955,7.02645E-06,
1.419,-36.7935,7.32526E-06,
1.4274,-36.7925,7.63308E-06,
1.4357,-36.7915,7.9461E-06,
1.444,-36.7895,8.26112E-06,
1.4524,-36.7885,8.57393E-06,
1.4607,-36.7875,8.88135E-06,
1.469,-36.7865,9.17877E-06,
1.4774,-36.7855,9.46418E-06,
1.4857,-36.7845,9.7354E-06,
1.494,-36.7835,9.99381E-06,
1.5024,-36.7825,1.02441E-05,
1.5107,-36.7825,1.04989E-05,
1.519,-36.7815,1.07742E-05,
1.5274,-36.7805,1.10865E-05,
1.5357,-36.7805,1.14426E-05,
1.544,-36.7805,1.18317E-05,
1.5524,-36.7795,1.22303E-05,
1.5607,-36.7795,1.26136E-05,
1.569,-36.7795,1.29643E-05,
1.5774,-36.7795,1.3274E-05,
,,,
,,,
0,-36.7795,1.3274E-05,
0.0082,-36.7795,1.35364E-05,
0.0165,-36.7795,1.37533E-05,
0.0247,-36.7795,1.39242E-05,
0.033,-36.7805,1.40479E-05,
0.0412,-36.7805,1.41254E-05,
0.0495,-36.7805,1.41559E-05,
0.0577,-36.7815,1.41417E-05,
0.066,-36.7815,1.40839E-05,
0.0742,-36.7825,1.39845E-05,
0.0825,-36.7835,1.38451E-05,
0.0907,-36.7845,1.36686E-05,
0.099,-36.7855,1.34574E-05,
0.1072,-36.7855,1.32146E-05,
0.1155,-36.7875,1.29436E-05,
0.1237,-36.7885,1.26466E-05,
0.132,-36.7895,1.23282E-05,
0.1402,-36.7905,1.19907E-05,
0.1485,-36.7915,1.16371E-05,
0.1567,-36.7935,1.12699E-05,
0.165,-36.7945,1.0893E-05,
0.1732,-36.7965,1.05097E-05,
0.1815,-36.7975,1.01218E-05,
0.1897,-36.7995,9.73166E-06,
0.1979,-36.8005,9.34214E-06,
0.2062,-36.8025,8.95512E-06,
0.2144,-36.8045,8.57219E-06,
0.2227,-36.8055,8.19567E-06,
0.2309,-36.8075,7.82695E-06,
0.2392,-36.8095,7.46663E-06,
0.2474,-36.8115,7.11651E-06,
0.2557,-36.8135,6.77779E-06,
0.2639,-36.8155,6.45067E-06,
0.2722,-36.8165,6.13605E-06,
0.2804,-36.8185,5.83433E-06,
0.2887,-36.8205,5.54711E-06,
0.2969,-36.8225,5.27349E-06,
0.3052,-36.8245,5.01367E-06,
0.3134,-36.8265,4.76866E-06,
0.3217,-36.8285,4.53734E-06,
0.3299,-36.8305,4.32063E-06,
0.3382,-36.8325,4.11831E-06,
0.3464,-36.8345,3.9303E-06,
0.3547,-36.8365,3.75649E-06,
0.3629,-36.8375,3.59648E-06,
0.3712,-36.8395,3.45057E-06,
0.3794,-36.8415,3.31826E-06,
0.3877,-36.8435,3.19915E-06,
0.3959,-36.8445,3.09434E-06,
0.4041,-36.8465,3.00174E-06,
0.4124,-36.8485,2.92213E-06,
0.4206,-36.8495,2.85543E-06,
0.4289,-36.8515,2.80112E-06,
0.4371,-36.8525,2.75902E-06,
0.4454,-36.8545,2.72842E-06,
0.4536,-36.8555,2.71012E-06,
0.4619,-36.8565,2.70162E-06,
0.4701,-36.8575,2.70462E-06,
0.4784,-36.8585,2.71792E-06,
0.4866,-36.8595,2.74052E-06,
0.4949,-36.8605,2.77222E-06,
0.5031,-36.8615,2.81323E-06,
0.5114,-36.8625,2.86153E-06,
0.5196,-36.8635,2.91623E-06,
0.5279,-36.8635,2.97904E-06,
0.5361,-36.8645,3.04654E-06,
0.5444,-36.8645,3.11885E-06,
0.5526,-36.8645,3.19525E-06,
0.5609,-36.8655,3.27416E-06,
0.5691,-36.8655,3.35466E-06,
0.5774,-36.8655,3.43717E-06,
0.5857,-36.8655,3.35767E-06,
0.594,-36.8645,3.27076E-06,
0.6024,-36.8645,3.17686E-06,
0.6107,-36.8635,3.07815E-06,
0.619,-36.8635,2.97384E-06,
0.6274,-36.8635,2.86604E-06,
0.6357,-36.8635,2.75423E-06,
0.644,-36.8625,2.63992E-06,
0.6524,-36.8625,2.52491E-06,
0.6607,-36.8625,2.40851E-06,
0.669,-36.8625,2.2926E-06,
0.6774,-36.8625,2.17759E-06,
0.6857,-36.8625,2.06468E-06,
0.694,-36.8625,1.95457E-06,
0.7024,-36.8625,1.84707E-06,
0.7107,-36.8625,1.74476E-06,
0.719,-36.8625,1.64675E-06,
0.7274,-36.8625,1.55354E-06,
0.7357,-36.8625,1.46594E-06,
0.744,-36.8625,1.38423E-06,
0.7524,-36.8625,1.30842E-06,
0.7607,-36.8625,1.23912E-06,
0.769,-36.8625,1.17601E-06,
0.7774,-36.8625,1.11981E-06,
0.7857,-36.8625,1.0698E-06,
0.794,-36.8625,1.0253E-06,
0.8024,-36.8625,9.86496E-07,
0.8107,-36.8625,9.54293E-07,
0.819,-36.8625,9.26491E-07,
0.8274,-36.8635,9.04289E-07,
0.8357,-36.8635,8.86388E-07,
0.844,-36.8635,8.72187E-07,
0.8524,-36.8635,8.62186E-07,
0.8607,-36.8635,8.54586E-07,
0.869,-36.8635,8.48985E-07,
0.8774,-36.8635,8.46385E-07,
0.8857,-36.8635,8.44785E-07,
0.894,-36.8635,8.44585E-07,
0.9024,-36.8635,8.44185E-07,
0.9107,-36.8635,8.44585E-07,
0.919,-36.8635,8.44185E-07,
0.9274,-36.8635,8.43185E-07,
0.9357,-36.8635,8.41185E-07,
0.944,-36.8635,8.37984E-07,
0.9524,-36.8635,8.33084E-07,
0.9607,-36.8635,8.26283E-07,
0.969,-36.8635,8.17682E-07,
0.9774,-36.8625,8.0698E-07,
0.9857,-36.8625,7.94379E-07,
0.994,-36.8625,7.79477E-07,
1.0024,-36.8615,7.62075E-07,
1.0107,-36.8615,7.43372E-07,
1.019,-36.8605,7.2247E-07,
1.0274,-36.8605,6.99967E-07,
1.0357,-36.8595,6.75665E-07,
1.044,-36.8595,6.49862E-07,
1.0524,-36.8585,6.23159E-07,
1.0607,-36.8575,5.96056E-07,
1.069,-36.8565,5.68253E-07,
1.0774,-36.8555,5.4035E-07,
1.0857,-36.8555,5.12547E-07,
